Date,Open,High,Low,Close,Adj Close,Volume
2025-04-24,1450.00,1500.00,1435.00,1495.00,1401.99,77362800
2025-04-25,1530.00,1865.00,1530.00,1750.00,1641.13,238892100
2025-04-28,1760.00,1795.00,1650.00,1665.00,1561.42,80356100
2025-04-29,1665.00,1700.00,1645.00,1680.00,1575.48,31457700
2025-04-30,1680.00,1750.00,1665.00,1715.00,1608.31,50952000
2025-05-02,1720.00,1775.00,1700.00,1755.00,1645.82,44238500
2025-05-05,1755.00,1850.00,1750.00,1775.00,1664.57,47018900
2025-05-06,1790.00,1835.00,1780.00,1835.00,1720.84,30049700
2025-05-07,1850.00,1860.00,1810.00,1810.00,1697.40,22389700
2025-05-08,1810.00,1810.00,1750.00,1780.00,1669.26,36530300
2025-05-09,1760.00,1815.00,1755.00,1780.00,1669.26,14223700
2025-05-14,1780.00,1820.00,1765.00,1785.00,1673.95,24584500
2025-05-15,1785.00,1825.00,1785.00,1790.00,1678.64,18453900
2025-05-16,1820.00,1820.00,1755.00,1765.00,1655.20,21422400
2025-05-19,1770.00,1785.00,1715.00,1765.00,1655.20,32689200
2025-05-20,1770.00,1780.00,1705.00,1710.00,1603.62,31119800
2025-05-21,1705.00,1760.00,1670.00,1760.00,1650.51,27634600
2025-05-22,1760.00,1855.00,1735.00,1815.00,1702.09,86079500
2025-05-23,1780.00,1805.00,1780.00,1785.00,1673.95,12099800
2025-05-26,1785.00,1805.00,1760.00,1765.00,1655.20,18393000
2025-05-27,1765.00,1790.00,1740.00,1740.00,1631.75,14533400
2025-05-28,1745.00,1750.00,1710.00,1730.00,1622.37,25197600
2025-06-02,1730.00,1765.00,1710.00,1730.00,1622.37,26515500
2025-06-03,1720.00,1765.00,1685.00,1690.00,1584.86,31456000
2025-06-04,1720.00,1735.00,1640.00,1645.00,1542.66,31712900
2025-06-05,1655.00,1655.00,1605.00,1625.00,1523.91,17144300
2025-06-10,1625.00,1665.00,1610.00,1620.00,1519.22,16264300
2025-06-11,1630.00,1635.00,1595.00,1615.00,1514.53,23130800
2025-06-12,1610.00,1650.00,1600.00,1625.00,1523.91,23384800
2025-06-13,1625.00,1625.00,1545.00,1560.00,1462.95,34564600
2025-06-16,1515.00,1535.00,1480.00,1500.00,1450.38,32740100
2025-06-17,1500.00,1500.00,1465.00,1480.00,1431.04,21223700
2025-06-18,1475.00,1475.00,1425.00,1470.00,1421.37,27062700
2025-06-19,1460.00,1470.00,1420.00,1450.00,1402.03,27276600
2025-06-20,1440.00,1455.00,1380.00,1380.00,1334.35,31257500
2025-06-23,1340.00,1390.00,1305.00,1365.00,1319.85,48228000
2025-06-24,1400.00,1465.00,1400.00,1445.00,1397.20,47068000
2025-06-25,1470.00,1470.00,1430.00,1455.00,1406.87,24246700
2025-06-26,1450.00,1460.00,1425.00,1460.00,1411.70,9127100
2025-06-30,1475.00,1475.00,1450.00,1450.00,1402.03,17199800
2025-07-01,1445.00,1485.00,1430.00,1470.00,1421.37,22311700
2025-07-02,1480.00,1530.00,1450.00,1470.00,1421.37,37642300
2025-07-03,1470.00,1625.00,1455.00,1595.00,1542.24,55965500
2025-07-04,1600.00,1605.00,1515.00,1545.00,1493.89,38933100
2025-07-07,1565.00,1570.00,1525.00,1560.00,1508.40,16928200
2025-07-08,1560.00,1560.00,1515.00,1520.00,1469.72,18964100
2025-07-09,1520.00,1520.00,1485.00,1515.00,1464.88,8633400
2025-07-10,1515.00,1600.00,1485.00,1580.00,1527.73,38371900
2025-07-11,1585.00,1620.00,1570.00,1575.00,1522.90,30404800
2025-07-14,1575.00,1600.00,1550.00,1575.00,1522.90,12776800
2025-07-15,1575.00,1580.00,1545.00,1570.00,1518.06,9128300
2025-07-16,1565.00,1575.00,1540.00,1560.00,1508.40,14183800
2025-07-17,1560.00,1610.00,1550.00,1575.00,1522.90,24874600
2025-07-18,1580.00,1595.00,1510.00,1510.00,1460.05,23315100
2025-07-21,1515.00,1590.00,1515.00,1550.00,1498.73,25039900
2025-07-22,1550.00,1585.00,1550.00,1570.00,1518.06,15936600
2025-07-23,1580.00,1590.00,1535.00,1570.00,1518.06,15743800
2025-07-24,1570.00,1625.00,1570.00,1585.00,1532.57,24659800
2025-07-25,1595.00,1610.00,1540.00,1545.00,1493.89,14119700
2025-07-28,1545.00,1580.00,1545.00,1555.00,1503.56,26625700
2025-07-29,1560.00,1575.00,1540.00,1555.00,1503.56,29894600
2025-07-30,1555.00,1560.00,1525.00,1530.00,1479.39,16040100
2025-07-31,1570.00,1740.00,1525.00,1710.00,1653.43,213621800
2025-08-01,1705.00,1780.00,1690.00,1770.00,1711.45,99467400
2025-08-04,1775.00,1785.00,1735.00,1760.00,1701.78,37102700
2025-08-05,1760.00,1835.00,1750.00,1800.00,1740.46,85662300
2025-08-06,1800.00,1800.00,1735.00,1735.00,1677.61,33639400
2025-08-07,1735.00,1770.00,1735.00,1765.00,1706.61,15105200
2025-08-08,1765.00,1795.00,1735.00,1750.00,1692.11,12034100
2025-08-11,1755.00,1780.00,1750.00,1760.00,1701.78,18272400
