Date,Open,High,Low,Close,Adj Close,Volume
2025-07-16,2070.00,2140.00,2050.00,2090.00,2090.00,14070500
2025-07-17,2100.00,2290.00,2100.00,2260.00,2260.00,28948600
2025-07-18,2270.00,2380.00,2250.00,2350.00,2350.00,32344500
2025-07-21,2360.00,2470.00,2360.00,2450.00,2450.00,21925500
2025-07-22,2460.00,2520.00,2430.00,2460.00,2460.00,24710600
2025-07-23,2470.00,2480.00,2280.00,2310.00,2310.00,15163600
2025-07-24,2330.00,2340.00,2260.00,2290.00,2290.00,12100400
2025-07-25,2280.00,2280.00,2240.00,2270.00,2270.00,7120100
2025-07-28,2280.00,2320.00,2260.00,2280.00,2280.00,9391400
2025-07-29,2280.00,2310.00,2250.00,2270.00,2270.00,11985400
2025-07-30,2270.00,2270.00,2140.00,2160.00,2160.00,23752300
2025-07-31,2160.00,2250.00,2130.00,2200.00,2200.00,27911200
2025-08-01,2250.00,2310.00,2220.00,2290.00,2290.00,9876200
2025-08-04,2290.00,2290.00,2220.00,2220.00,2220.00,11405400
2025-08-05,2240.00,2250.00,2200.00,2210.00,2210.00,9025700
2025-08-06,2250.00,2280.00,2220.00,2280.00,2280.00,5881600
2025-08-07,2290.00,2300.00,2250.00,2290.00,2290.00,7181600
2025-08-08,2290.00,2380.00,2240.00,2270.00,2270.00,7688300
2025-08-11,2230.00,2260.00,2160.00,2260.00,2260.00,5765400
2025-08-12,2260.00,2330.00,2240.00,2310.00,2310.00,7796800
2025-08-13,2310.00,2370.00,2260.00,2260.00,2260.00,20869800
2025-08-14,2260.00,2300.00,2220.00,2220.00,2220.00,15715100
2025-08-15,2200.00,2250.00,2160.00,2180.00,2180.00,18176100
2025-08-19,2180.00,2240.00,2180.00,2210.00,2210.00,11304000
2025-08-20,2200.00,2220.00,2200.00,2210.00,2210.00,7219700
2025-08-21,2170.00,2190.00,2150.00,2170.00,2170.00,8840000
2025-08-22,2160.00,2190.00,2090.00,2090.00,2090.00,18725800
2025-08-25,2080.00,2120.00,2050.00,2060.00,2060.00,14888700
2025-08-26,2060.00,2100.00,2060.00,2080.00,2080.00,7845400
2025-08-27,2080.00,2090.00,2030.00,2080.00,2080.00,10870100
2025-08-28,2080.00,2080.00,2010.00,2020.00,2020.00,14567700
2025-08-29,2020.00,2060.00,1985.00,2020.00,2020.00,26918200
2025-09-01,2000.00,2020.00,1850.00,1995.00,1995.00,24703800
2025-09-02,1995.00,2040.00,1955.00,1965.00,1965.00,21217400
2025-09-03,1980.00,1995.00,1935.00,1950.00,1950.00,32751200
2025-09-04,1960.00,1975.00,1950.00,1965.00,1965.00,7376500
2025-09-08,1970.00,1990.00,1910.00,1925.00,1925.00,14405200
2025-09-09,1900.00,1915.00,1820.00,1850.00,1850.00,17713200
2025-09-10,1850.00,1920.00,1850.00,1900.00,1900.00,8860400
2025-09-11,1920.00,1965.00,1900.00,1900.00,1900.00,11739400
2025-09-12,1905.00,1940.00,1880.00,1890.00,1890.00,6014000
2025-09-15,1895.00,1915.00,1895.00,1905.00,1905.00,3709000
2025-09-16,1915.00,1925.00,1890.00,1900.00,1900.00,11017600
2025-09-17,1915.00,1920.00,1880.00,1920.00,1920.00,8797100
2025-09-18,1925.00,1930.00,1810.00,1830.00,1830.00,18086500
2025-09-19,1845.00,1900.00,1815.00,1890.00,1890.00,14833700
2025-09-22,1900.00,1900.00,1845.00,1860.00,1860.00,7692300
2025-09-23,1870.00,1885.00,1855.00,1865.00,1865.00,9383100
2025-09-24,1865.00,1870.00,1830.00,1830.00,1830.00,9379200
2025-09-25,1830.00,1840.00,1800.00,1805.00,1805.00,5353700
2025-09-26,1800.00,1800.00,1690.00,1710.00,1710.00,28989800
2025-09-29,1730.00,1805.00,1725.00,1780.00,1780.00,12072500
2025-09-30,1795.00,1805.00,1745.00,1750.00,1750.00,10406200
2025-10-01,1735.00,1750.00,1700.00,1705.00,1705.00,21835500
2025-10-02,1710.00,1735.00,1675.00,1695.00,1695.00,15759800
2025-10-03,1700.00,1725.00,1680.00,1695.00,1695.00,14152900
2025-10-06,1695.00,1700.00,1615.00,1645.00,1645.00,18213200
2025-10-07,1650.00,1735.00,1650.00,1725.00,1725.00,23312700
2025-10-08,1740.00,1820.00,1735.00,1820.00,1820.00,26559400
2025-10-09,1830.00,1900.00,1825.00,1895.00,1895.00,32385300
2025-10-10,1910.00,1970.00,1905.00,1945.00,1945.00,32165500
2025-10-13,1930.00,1930.00,1805.00,1820.00,1820.00,27310400
2025-10-14,1815.00,1845.00,1750.00,1755.00,1755.00,18417300
2025-10-15,1765.00,1925.00,1765.00,1925.00,1925.00,73032800
2025-10-16,1900.00,1900.00,1830.00,1835.00,1835.00,15922100
2025-10-17,1835.00,1845.00,1755.00,1755.00,1755.00,11062000
2025-10-20,1770.00,1825.00,1770.00,1805.00,1805.00,10362800
2025-10-21,1815.00,1920.00,1810.00,1920.00,1920.00,28596300
2025-10-22,1920.00,1930.00,1855.00,1855.00,1855.00,15816200
2025-10-23,1875.00,2000.00,1875.00,1970.00,1970.00,30437200
2025-10-24,1990.00,1990.00,1910.00,1910.00,1910.00,16981800
2025-10-27,1920.00,1945.00,1850.00,1945.00,1945.00,9654100
2025-10-28,1945.00,1970.00,1910.00,1950.00,1950.00,13093500
2025-10-29,1950.00,1950.00,1900.00,1905.00,1905.00,9337200
2025-10-30,1905.00,1930.00,1860.00,1885.00,1885.00,17567600
2025-10-31,1885.00,1905.00,1855.00,1885.00,1885.00,26123200
2025-11-03,1885.00,1950.00,1885.00,1925.00,1925.00,14585400
2025-11-04,1930.00,1945.00,1890.00,1925.00,1925.00,9730500
2025-11-05,1925.00,1945.00,1900.00,1945.00,1945.00,8165900
2025-11-06,1945.00,1985.00,1935.00,1975.00,1975.00,16992500
2025-11-07,1990.00,2160.00,1975.00,2150.00,2150.00,58884400
2025-11-10,2150.00,2180.00,2060.00,2070.00,2070.00,24597900
2025-11-11,2100.00,2220.00,2060.00,2220.00,2220.00,28870000
2025-11-12,2230.00,2250.00,2160.00,2160.00,2160.00,22771500
2025-11-13,2170.00,2190.00,2070.00,2100.00,2100.00,14844800
2025-11-14,2100.00,2100.00,2030.00,2040.00,2040.00,8725800
2025-11-17,2040.00,2080.00,2020.00,2040.00,2040.00,9205000
2025-11-18,2040.00,2080.00,2040.00,2050.00,2050.00,7931800
2025-11-19,2070.00,2150.00,2050.00,2120.00,2120.00,13989200
2025-11-20,2140.00,2160.00,2130.00,2140.00,2140.00,10409000
2025-11-21,2130.00,2130.00,2040.00,2060.00,2060.00,12358100
2025-11-24,2120.00,2240.00,2100.00,2170.00,2170.00,32438300
2025-11-25,2180.00,2260.00,2170.00,2260.00,2260.00,23118400
2025-11-26,2260.00,2280.00,2190.00,2270.00,2270.00,14242800
2025-11-27,2290.00,2390.00,2290.00,2300.00,2300.00,26109900
2025-11-28,2300.00,2440.00,2270.00,2390.00,2390.00,22715800
2025-12-01,2410.00,2430.00,2300.00,2340.00,2340.00,24155000
2025-12-02,2330.00,2350.00,2300.00,2350.00,2350.00,11050900
2025-12-03,2370.00,2370.00,2310.00,2310.00,2310.00,3206800
2025-12-04,2310.00,2330.00,2240.00,2310.00,2310.00,13622200
2025-12-05,2320.00,2370.00,2310.00,2350.00,2350.00,9291600
2025-12-08,2360.00,2600.00,2360.00,2440.00,2440.00,39802800
2025-12-09,2460.00,2510.00,2370.00,2400.00,2400.00,15549200
2025-12-10,2440.00,2510.00,2390.00,2400.00,2400.00,27876400
2025-12-11,2400.00,2420.00,2320.00,2380.00,2380.00,9782700
2025-12-12,2380.00,2400.00,2360.00,2360.00,2360.00,10060100
2025-12-15,2380.00,2470.00,2350.00,2370.00,2370.00,16679400
2025-12-16,2390.00,2480.00,2290.00,2380.00,2380.00,22235500
2025-12-17,2400.00,2470.00,2380.00,2470.00,2470.00,13684500
2025-12-18,2470.00,2480.00,2380.00,2390.00,2390.00,16617700
2025-12-19,2400.00,2470.00,2360.00,2430.00,2430.00,32107500
2025-12-22,2450.00,2470.00,2420.00,2440.00,2440.00,8101100
2025-12-23,2440.00,2440.00,2370.00,2420.00,2420.00,7507400
2025-12-24,2420.00,2430.00,2390.00,2400.00,2400.00,10431800
2025-12-29,2420.00,2460.00,2410.00,2440.00,2440.00,6600500
2025-12-30,2440.00,2450.00,2310.00,2320.00,2320.00,14341900
