Date,Open,High,Low,Close,Adj Close,Volume
2025-07-10,2690.00,2710.00,2650.00,2690.00,2690.00,41108700
2025-07-11,2710.00,2730.00,2690.00,2730.00,2730.00,47851300
2025-07-14,2700.00,2710.00,2640.00,2690.00,2690.00,60458400
2025-07-15,2690.00,2690.00,2640.00,2640.00,2640.00,35309100
2025-07-16,2660.00,2680.00,2650.00,2650.00,2650.00,43385900
2025-07-17,2700.00,2770.00,2660.00,2770.00,2770.00,102642100
2025-07-18,2800.00,2800.00,2750.00,2770.00,2770.00,83762800
2025-07-21,2800.00,2800.00,2750.00,2800.00,2800.00,52553200
2025-07-22,2800.00,2850.00,2800.00,2850.00,2850.00,108243300
2025-07-23,2870.00,2870.00,2840.00,2850.00,2850.00,86077600
2025-07-24,2860.00,2870.00,2800.00,2840.00,2840.00,74224200
2025-07-25,2810.00,2830.00,2780.00,2820.00,2820.00,41296200
2025-07-28,2870.00,2870.00,2830.00,2860.00,2860.00,40193800
2025-07-29,2870.00,2880.00,2840.00,2880.00,2880.00,46357400
2025-07-30,2890.00,2890.00,2850.00,2880.00,2880.00,99062400
2025-07-31,2890.00,2930.00,2860.00,2880.00,2880.00,201065700
2025-08-01,2960.00,2990.00,2910.00,2980.00,2980.00,130977000
2025-08-04,3000.00,3030.00,2990.00,3030.00,3030.00,96385300
2025-08-05,3050.00,3050.00,2990.00,3030.00,3030.00,99396900
2025-08-06,3000.00,3010.00,2960.00,2990.00,2990.00,86215200
2025-08-07,2990.00,2990.00,2930.00,2950.00,2950.00,46506200
2025-08-08,2950.00,2960.00,2930.00,2940.00,2940.00,46945800
2025-08-11,2990.00,3010.00,2970.00,2990.00,2990.00,74978300
2025-08-12,3050.00,3200.00,3010.00,3180.00,3180.00,217607800
2025-08-13,3220.00,3420.00,3210.00,3360.00,3360.00,465722400
2025-08-14,3370.00,3490.00,3370.00,3420.00,3420.00,232557200
2025-08-15,3360.00,3410.00,3310.00,3310.00,3310.00,182893900
2025-08-19,3260.00,3330.00,3240.00,3250.00,3250.00,164921000
2025-08-20,3220.00,3290.00,3220.00,3220.00,3220.00,80084600
2025-08-21,3210.00,3270.00,3210.00,3250.00,3250.00,63861900
2025-08-22,3270.00,3290.00,3220.00,3240.00,3240.00,61351700
2025-08-25,3280.00,3350.00,3250.00,3310.00,3310.00,93221500
2025-08-26,3310.00,3320.00,3230.00,3260.00,3260.00,227364800
2025-08-27,3200.00,3250.00,3100.00,3170.00,3170.00,118158900
2025-08-28,3160.00,3220.00,3150.00,3180.00,3180.00,55940600
2025-08-29,3180.00,3210.00,3100.00,3130.00,3130.00,72585500
2025-09-01,3080.00,3110.00,2960.00,3110.00,3110.00,130027900
2025-09-02,3120.00,3140.00,3050.00,3070.00,3070.00,64402900
2025-09-03,3080.00,3170.00,3070.00,3110.00,3110.00,113875700
2025-09-04,3090.00,3170.00,3090.00,3150.00,3150.00,37223800
2025-09-08,3300.00,3300.00,3090.00,3090.00,3090.00,93725000
2025-09-09,3100.00,3130.00,3000.00,3050.00,3050.00,104463400
2025-09-10,3070.00,3180.00,3050.00,3150.00,3150.00,49840200
2025-09-11,3180.00,3190.00,3070.00,3080.00,3080.00,71919900
2025-09-12,3090.00,3110.00,3050.00,3100.00,3100.00,61521400
2025-09-15,3150.00,3260.00,3130.00,3260.00,3260.00,115361300
2025-09-16,3300.00,3300.00,3260.00,3300.00,3300.00,80642900
2025-09-17,3300.00,3340.00,3210.00,3340.00,3340.00,73539700
2025-09-18,3400.00,3400.00,3230.00,3250.00,3250.00,99501600
2025-09-19,3210.00,3300.00,3160.00,3230.00,3230.00,113834400
2025-09-22,3300.00,3300.00,3190.00,3220.00,3220.00,53704700
2025-09-23,3240.00,3260.00,3130.00,3190.00,3190.00,40100300
2025-09-24,3190.00,3190.00,3150.00,3160.00,3160.00,37086500
2025-09-25,3160.00,3200.00,3110.00,3120.00,3120.00,37627500
2025-09-26,3100.00,3160.00,3090.00,3110.00,3110.00,66789300
2025-09-29,3110.00,3130.00,3050.00,3080.00,3080.00,85911300
2025-09-30,3090.00,3140.00,3060.00,3060.00,3060.00,117025800
2025-10-01,3060.00,3100.00,3060.00,3060.00,3060.00,59779700
2025-10-02,3070.00,3200.00,3060.00,3130.00,3130.00,113431700
2025-10-03,3110.00,3130.00,3050.00,3070.00,3070.00,59116700
2025-10-06,3080.00,3090.00,2960.00,3010.00,3010.00,59707600
2025-10-07,3030.00,3050.00,3000.00,3010.00,3010.00,30353000
2025-10-08,3030.00,3040.00,2940.00,2990.00,2990.00,66090700
2025-10-09,2950.00,3020.00,2950.00,3010.00,3010.00,54769300
2025-10-10,3030.00,3080.00,3000.00,3040.00,3040.00,62254500
2025-10-13,3020.00,3070.00,2980.00,3020.00,3020.00,46978500
2025-10-14,3050.00,3070.00,2960.00,2960.00,2960.00,38518800
2025-10-15,3000.00,3090.00,2950.00,3080.00,3080.00,67503700
2025-10-16,2970.00,3020.00,2900.00,2950.00,2950.00,103687000
