Date,Open,High,Low,Close,Adj Close,Volume
2025-05-22,610.00,610.00,595.00,600.00,592.57,24247700
2025-05-23,600.00,605.00,590.00,595.00,587.63,24966300
2025-05-26,600.00,610.00,580.00,580.00,572.82,24587900
2025-05-27,580.00,585.00,575.00,580.00,572.82,22829800
2025-05-28,580.00,595.00,560.00,585.00,577.76,84536300
2025-06-02,600.00,600.00,560.00,570.00,562.94,65036200
2025-06-03,565.00,570.00,550.00,550.00,543.19,34339500
2025-06-04,550.00,560.00,545.00,555.00,548.13,17083200
2025-06-05,550.00,550.00,530.00,530.00,523.44,35312300
2025-06-10,530.00,540.00,520.00,525.00,518.50,33996600
2025-06-11,520.00,550.00,520.00,550.00,543.19,23353800
2025-06-12,550.00,555.00,535.00,545.00,538.25,17829500
2025-06-13,540.00,545.00,530.00,535.00,528.38,12044500
2025-06-16,530.00,540.00,525.00,530.00,523.44,15890400
2025-06-17,525.00,540.00,525.00,535.00,528.38,19809400
2025-06-18,535.00,535.00,505.00,510.00,503.69,42130000
2025-06-19,510.00,515.00,496.00,500.00,493.81,43906300
2025-06-20,500.00,505.00,486.00,486.00,479.98,174336000
2025-06-23,484.00,484.00,472.00,480.00,474.06,31823400
2025-06-24,488.00,496.00,480.00,488.00,481.96,23665300
2025-06-25,490.00,494.00,484.00,494.00,487.89,22674800
2025-06-26,498.00,510.00,488.00,496.00,489.86,20981500
2025-06-30,500.00,505.00,490.00,494.00,487.89,27260700
2025-07-01,494.00,510.00,492.00,494.00,487.89,26547000
2025-07-02,494.00,590.00,484.00,550.00,543.19,238015800
2025-07-03,560.00,570.00,530.00,535.00,528.38,104849600
2025-07-04,535.00,540.00,515.00,520.00,513.56,42712800
2025-07-07,520.00,525.00,505.00,520.00,513.56,28161600
2025-07-08,520.00,560.00,515.00,535.00,528.38,77274300
2025-07-09,540.00,545.00,520.00,525.00,518.50,39035400
2025-07-10,530.00,545.00,525.00,545.00,538.25,29374900
2025-07-11,550.00,550.00,540.00,545.00,538.25,28548300
2025-07-14,550.00,565.00,545.00,555.00,548.13,60731300
2025-07-15,560.00,595.00,550.00,585.00,577.76,101540300
2025-07-16,595.00,605.00,570.00,580.00,572.82,82129000
2025-07-17,580.00,590.00,570.00,590.00,582.70,41002500
2025-07-18,595.00,595.00,575.00,575.00,567.88,77732500
2025-07-21,580.00,665.00,580.00,660.00,651.83,199877800
2025-07-22,665.00,665.00,640.00,650.00,641.95,126000200
2025-07-23,650.00,675.00,640.00,675.00,666.64,127006300
2025-07-24,675.00,680.00,655.00,660.00,651.83,50729700
2025-07-25,670.00,675.00,650.00,660.00,651.83,59437900
2025-07-28,670.00,680.00,655.00,675.00,666.64,53761500
2025-07-29,680.00,680.00,660.00,675.00,666.64,46410000
2025-07-30,680.00,680.00,660.00,660.00,651.83,39436700
2025-07-31,660.00,670.00,610.00,610.00,602.45,225324300
2025-08-01,620.00,650.00,620.00,630.00,622.20,56462200
2025-08-04,640.00,650.00,630.00,635.00,627.14,32783800
2025-08-05,625.00,640.00,615.00,620.00,612.33,27200200
2025-08-06,630.00,630.00,605.00,610.00,602.45,40247900
2025-08-07,615.00,625.00,610.00,620.00,612.33,17371700
2025-08-08,625.00,625.00,600.00,620.00,612.33,22485600
2025-08-11,625.00,650.00,615.00,645.00,637.02,29646000
2025-08-12,645.00,650.00,635.00,640.00,632.08,19049200
2025-08-13,645.00,660.00,640.00,645.00,637.02,30505300
2025-08-14,645.00,650.00,635.00,635.00,627.14,19832700
2025-08-15,625.00,635.00,610.00,615.00,607.39,26010200
2025-08-19,605.00,615.00,585.00,615.00,607.39,33666100
2025-08-20,620.00,630.00,610.00,625.00,617.26,25742800
2025-08-21,625.00,630.00,610.00,615.00,607.39,14602200
2025-08-22,615.00,615.00,600.00,605.00,597.51,19873500
2025-08-25,610.00,685.00,610.00,685.00,676.52,127801200
2025-08-26,690.00,700.00,635.00,635.00,627.14,89679700
