Date,Open,High,Low,Close,Adj Close,Volume
2025-05-09,11400.00,11400.00,11125.00,11200.00,10936.47,2031000
2025-05-14,11425.00,11425.00,11050.00,11175.00,10912.06,5245800
2025-05-15,11175.00,11475.00,11050.00,11050.00,10790.00,3943900
2025-05-16,11200.00,11200.00,10900.00,11075.00,10814.41,7428000
2025-05-19,11100.00,11100.00,10925.00,10950.00,10692.35,5847100
2025-05-20,11050.00,11075.00,10750.00,10750.00,10497.06,6391600
2025-05-21,10825.00,10925.00,10700.00,10825.00,10570.29,4312500
2025-05-22,10825.00,11000.00,10725.00,10800.00,10545.88,3175000
2025-05-23,10850.00,10900.00,10800.00,10825.00,10570.29,1811100
2025-05-26,10825.00,11050.00,10825.00,11025.00,10765.59,4661200
2025-05-27,11075.00,11225.00,10950.00,11125.00,10863.24,4928700
2025-05-28,11200.00,11225.00,10900.00,10900.00,10643.53,7578200
2025-06-02,10825.00,10900.00,10550.00,10800.00,10545.88,10667100
2025-06-03,10800.00,10850.00,10600.00,10625.00,10375.00,2685000
2025-06-04,10825.00,10825.00,10600.00,10825.00,10570.29,3186300
2025-06-05,10800.00,10800.00,10600.00,10700.00,10448.24,1482700
2025-06-10,10700.00,10750.00,10500.00,10650.00,10399.41,4733600
2025-06-11,10700.00,10750.00,10550.00,10700.00,10448.24,5451900
2025-06-12,10700.00,10825.00,10600.00,10675.00,10423.82,4172700
2025-06-13,10675.00,10725.00,10550.00,10600.00,10350.59,4299100
2025-06-16,10600.00,10750.00,10550.00,10575.00,10326.18,3557500
2025-06-17,10575.00,10725.00,10575.00,10625.00,10375.00,2443900
2025-06-18,10600.00,10675.00,10550.00,10650.00,10399.41,2999200
2025-06-19,10675.00,10675.00,10400.00,10450.00,10204.12,4446100
2025-06-20,10450.00,10650.00,10200.00,10425.00,10179.71,14686100
2025-06-23,10300.00,10300.00,9950.00,9950.00,9715.88,8896600
2025-06-24,10200.00,10375.00,10175.00,10225.00,9984.41,3624700
2025-06-25,10450.00,10450.00,10175.00,10225.00,9984.41,2262900
2025-06-26,10100.00,10300.00,9950.00,10150.00,9911.18,10959700
2025-06-30,10350.00,10550.00,10200.00,10500.00,10252.94,12168800
2025-07-01,10500.00,10625.00,10400.00,10625.00,10375.00,4235400
2025-07-02,10425.00,10625.00,10350.00,10500.00,10500.00,3473000
2025-07-03,10600.00,10850.00,10550.00,10750.00,10750.00,3199900
2025-07-04,10750.00,10800.00,10550.00,10650.00,10650.00,1376400
2025-07-07,10725.00,10725.00,10275.00,10500.00,10500.00,5720900
2025-07-08,10450.00,10550.00,10325.00,10500.00,10500.00,7659400
2025-07-09,10525.00,10550.00,10075.00,10525.00,10525.00,6547300
2025-07-10,10500.00,10500.00,10350.00,10450.00,10450.00,3168500
2025-07-11,10475.00,10500.00,10300.00,10325.00,10325.00,2731600
2025-07-14,10325.00,10425.00,10200.00,10400.00,10400.00,4153500
2025-07-15,10400.00,10425.00,10150.00,10400.00,10400.00,12047900
2025-07-16,10400.00,10425.00,10275.00,10350.00,10350.00,2396100
2025-07-17,10350.00,10400.00,10150.00,10350.00,10350.00,13247400
2025-07-18,10350.00,10525.00,10300.00,10400.00,10400.00,12730500
2025-07-21,10425.00,10500.00,10250.00,10500.00,10500.00,11341700
2025-07-22,10525.00,10525.00,10350.00,10350.00,10350.00,2916000
2025-07-23,10475.00,10475.00,10300.00,10450.00,10450.00,3234000
2025-07-24,10450.00,10475.00,10350.00,10350.00,10350.00,2976000
2025-07-25,10350.00,10550.00,10275.00,10550.00,10550.00,6635900
2025-07-28,10550.00,10575.00,10225.00,10225.00,10225.00,5895900
2025-07-29,10225.00,10250.00,9950.00,10000.00,10000.00,23316400
2025-07-30,10050.00,10100.00,9800.00,9925.00,9925.00,11795400
2025-07-31,9925.00,9975.00,9800.00,9800.00,9800.00,4990600
2025-08-01,9900.00,9950.00,9800.00,9900.00,9900.00,9390400
2025-08-04,9900.00,9925.00,9525.00,9550.00,9550.00,12748700
2025-08-05,9600.00,9625.00,9475.00,9575.00,9575.00,8541600
2025-08-06,9575.00,9625.00,9500.00,9550.00,9550.00,5467100
2025-08-07,9550.00,9575.00,9500.00,9500.00,9500.00,6473400
2025-08-08,9450.00,9450.00,9350.00,9350.00,9350.00,7653700
2025-08-11,9350.00,9600.00,9350.00,9550.00,9550.00,7665100
2025-08-12,9600.00,9700.00,9500.00,9550.00,9550.00,6203500
2025-08-13,9600.00,9650.00,9375.00,9475.00,9475.00,9967500
2025-08-14,9450.00,9825.00,9425.00,9725.00,9725.00,25589500
2025-08-15,9750.00,9950.00,9550.00,9900.00,9900.00,18332000
2025-08-19,9900.00,9925.00,9625.00,9775.00,9775.00,6045500
2025-08-20,9775.00,9825.00,9600.00,9650.00,9650.00,5730000
2025-08-21,9600.00,9700.00,9550.00,9550.00,9550.00,3901000
2025-08-22,9600.00,9675.00,9550.00,9575.00,9575.00,3331700
2025-08-25,9575.00,9625.00,9500.00,9500.00,9500.00,5199200
2025-08-26,9500.00,9575.00,9375.00,9375.00,9375.00,9031900
2025-08-27,9375.00,9425.00,9325.00,9325.00,9325.00,3413900
2025-08-28,9325.00,9450.00,9275.00,9300.00,9300.00,4029300
2025-08-29,9250.00,9275.00,8975.00,8975.00,8975.00,12958600
2025-09-01,8800.00,9275.00,8650.00,9200.00,9200.00,5969700
2025-09-02,9225.00,9325.00,9200.00,9200.00,9200.00,3319500
2025-09-03,9225.00,9300.00,9200.00,9300.00,9300.00,2439300
2025-09-04,9300.00,9300.00,9200.00,9250.00,9250.00,2740200
2025-09-08,9300.00,9475.00,9275.00,9375.00,9375.00,8124700
2025-09-09,9325.00,9325.00,9100.00,9225.00,9225.00,4218400
2025-09-10,9225.00,9225.00,9150.00,9225.00,9225.00,2211300
2025-09-11,9225.00,9400.00,9200.00,9300.00,9300.00,4876500
2025-09-12,9300.00,9400.00,9175.00,9250.00,9250.00,4228300
2025-09-15,9250.00,9325.00,9150.00,9225.00,9225.00,3520100
2025-09-16,9250.00,9325.00,9200.00,9300.00,9300.00,2267100
2025-09-17,9275.00,9500.00,9250.00,9500.00,9500.00,3034300
2025-09-18,9500.00,9525.00,9425.00,9425.00,9425.00,2855900
2025-09-19,9425.00,9700.00,9425.00,9700.00,9700.00,6110200
2025-09-22,9700.00,9825.00,9500.00,9625.00,9625.00,4473300
2025-09-23,9700.00,9700.00,9600.00,9700.00,9700.00,1955400
2025-09-24,9700.00,9725.00,9550.00,9550.00,9550.00,5779000
2025-09-25,9625.00,9800.00,9600.00,9800.00,9800.00,6445600
2025-09-26,9800.00,10050.00,9675.00,10000.00,10000.00,8532100
2025-09-29,10025.00,10050.00,9650.00,9650.00,9650.00,6132900
2025-09-30,9650.00,9750.00,9475.00,9475.00,9475.00,6069800
2025-10-01,9550.00,9625.00,9300.00,9325.00,9325.00,3535600
2025-10-02,9425.00,9625.00,9400.00,9500.00,9500.00,2820900
2025-10-03,9525.00,9575.00,9400.00,9550.00,9550.00,2598800
2025-10-06,9550.00,9550.00,9400.00,9500.00,9500.00,2234600
2025-10-07,9475.00,9475.00,9200.00,9200.00,9200.00,4053100
2025-10-08,9200.00,9375.00,9150.00,9200.00,9200.00,3003600
2025-10-09,9200.00,9325.00,9075.00,9100.00,9100.00,7056400
2025-10-10,9150.00,9175.00,8850.00,8850.00,8850.00,11183000
2025-10-13,8850.00,8925.00,8800.00,8800.00,8800.00,4920500
2025-10-14,8900.00,8900.00,8475.00,8475.00,8475.00,10863600
2025-10-15,8500.00,8750.00,8425.00,8675.00,8675.00,9029700
2025-10-16,8700.00,9300.00,8650.00,9250.00,9250.00,10168600
2025-10-17,9300.00,9400.00,9025.00,9400.00,9400.00,8398300
2025-10-20,9425.00,9550.00,9275.00,9375.00,9375.00,7951500
2025-10-21,9500.00,9500.00,9225.00,9275.00,9275.00,3346700
2025-10-22,9300.00,9325.00,8900.00,8900.00,8900.00,7695400
2025-10-23,8900.00,8950.00,8725.00,8825.00,8825.00,14457700
2025-10-24,8850.00,8950.00,8800.00,8800.00,8800.00,7447900
2025-10-27,8800.00,8975.00,8750.00,8850.00,8850.00,8921900
2025-10-28,8875.00,8925.00,8700.00,8775.00,8775.00,12338900
2025-10-29,8800.00,8825.00,8650.00,8700.00,8700.00,16526500
2025-10-30,8700.00,8875.00,8700.00,8800.00,8800.00,13885200
2025-10-31,8800.00,8850.00,8700.00,8700.00,8700.00,9693500
2025-11-03,8700.00,8700.00,8500.00,8500.00,8500.00,14837200
2025-11-04,8500.00,8600.00,8475.00,8475.00,8475.00,14071000
2025-11-05,8500.00,8700.00,8475.00,8700.00,8700.00,7693000
2025-11-06,8650.00,8675.00,8550.00,8575.00,8575.00,15202700
2025-11-07,8550.00,8650.00,8550.00,8600.00,8600.00,5446000
2025-11-10,8700.00,8725.00,8600.00,8650.00,8650.00,6371300
2025-11-11,8725.00,8725.00,8525.00,8550.00,8550.00,9738300
2025-11-12,8550.00,8675.00,8525.00,8525.00,8525.00,7459700
