Date,Open,High,Low,Close,Adj Close,Volume
2025-03-25,3660.00,3840.00,3660.00,3800.00,3251.13,331285900
2025-03-26,3870.00,4020.00,3860.00,4000.00,3422.24,540888800
2025-03-27,4000.00,4050.00,3930.00,4050.00,3465.02,322553200
2025-04-08,3460.00,3750.00,3450.00,3640.00,3114.24,734807100
2025-04-09,3610.00,3710.00,3600.00,3630.00,3105.68,366649900
2025-04-10,3920.00,3930.00,3770.00,3800.00,3251.13,417562900
2025-04-11,3600.00,3650.00,3590.00,3630.00,3285.89,301200600
2025-04-14,3630.00,3690.00,3620.00,3690.00,3340.20,169458300
2025-04-15,3730.00,3780.00,3680.00,3690.00,3340.20,254224400
2025-04-16,3690.00,3700.00,3600.00,3650.00,3303.99,233772400
2025-04-17,3670.00,3670.00,3610.00,3640.00,3294.94,121059300
2025-04-21,3620.00,3660.00,3570.00,3620.00,3276.83,107470200
2025-04-22,3600.00,3650.00,3600.00,3630.00,3285.89,147116900
2025-04-23,3660.00,3790.00,3640.00,3760.00,3403.56,432999900
2025-04-24,3790.00,3840.00,3720.00,3730.00,3376.41,272537300
2025-04-25,3770.00,3790.00,3730.00,3740.00,3385.46,136517100
2025-04-28,3790.00,3850.00,3780.00,3840.00,3475.98,212945800
2025-04-29,3860.00,3870.00,3820.00,3850.00,3485.03,160631400
2025-04-30,3810.00,3850.00,3770.00,3850.00,3485.03,226832200
2025-05-02,3920.00,3920.00,3850.00,3880.00,3512.19,205628100
2025-05-05,3900.00,3920.00,3860.00,3860.00,3494.08,196917100
2025-05-06,3840.00,3900.00,3840.00,3880.00,3512.19,111333800
2025-05-07,3900.00,3910.00,3870.00,3910.00,3539.34,119763100
2025-05-08,3910.00,3960.00,3780.00,3790.00,3430.72,224121900
2025-05-09,3810.00,3840.00,3760.00,3840.00,3475.98,147638100
2025-05-14,4000.00,4090.00,3960.00,4090.00,3702.28,461642400
2025-05-15,4140.00,4310.00,4130.00,4270.00,3865.22,537151700
2025-05-16,4310.00,4330.00,4160.00,4250.00,3847.11,289337600
2025-05-19,4230.00,4260.00,4200.00,4230.00,3829.01,145935500
2025-05-20,4230.00,4280.00,4170.00,4210.00,3810.90,209576900
2025-05-21,4210.00,4310.00,4210.00,4260.00,3856.16,256020200
2025-05-22,4280.00,4310.00,4240.00,4300.00,3892.37,208291800
2025-05-23,4350.00,4370.00,4330.00,4350.00,3937.63,108182800
2025-05-26,4350.00,4350.00,4260.00,4320.00,3910.48,149418600
2025-05-27,4320.00,4370.00,4280.00,4370.00,3955.74,180028000
2025-05-28,4360.00,4450.00,4320.00,4450.00,4028.15,466133500
2025-06-02,4360.00,4390.00,4200.00,4200.00,3801.85,389541100
2025-06-03,4210.00,4230.00,4120.00,4200.00,3801.85,277902300
2025-06-04,4230.00,4230.00,4080.00,4080.00,3693.23,279755300
2025-06-05,4110.00,4140.00,4050.00,4100.00,3711.33,230129500
2025-06-10,4100.00,4160.00,4100.00,4150.00,3756.59,179827500
2025-06-11,4130.00,4140.00,4060.00,4070.00,3684.18,196558700
2025-06-12,4070.00,4100.00,4060.00,4070.00,3684.18,113850500
2025-06-13,4020.00,4050.00,3980.00,4000.00,3620.81,283826000
2025-06-16,3980.00,4010.00,3960.00,3990.00,3611.76,155450700
2025-06-17,4010.00,4030.00,3960.00,3960.00,3584.60,125769400
2025-06-18,3950.00,3960.00,3900.00,3940.00,3566.50,140882100
2025-06-19,3900.00,3920.00,3800.00,3800.00,3439.77,355413000
2025-06-20,3740.00,3840.00,3740.00,3790.00,3430.72,516177900
2025-06-23,3730.00,3750.00,3660.00,3720.00,3367.35,222067700
2025-06-24,3820.00,3900.00,3770.00,3780.00,3421.67,281594300
2025-06-25,3830.00,3830.00,3730.00,3760.00,3403.56,164257700
2025-06-26,3780.00,3830.00,3750.00,3830.00,3466.93,171427000
2025-06-30,3840.00,3840.00,3730.00,3740.00,3385.46,271933200
2025-07-01,3780.00,3790.00,3670.00,3700.00,3349.25,212288800
2025-07-02,3650.00,3700.00,3640.00,3680.00,3331.15,220273500
2025-07-03,3710.00,3730.00,3680.00,3680.00,3331.15,119674300
